DateTime,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,PX_VOLUME,CCI_
2015-08-24,3373.4776,3388.3638,3191.879,3209.905,33467179200.0,0
2015-08-25,3004.1261,3123.0339,2947.944,2964.9674,35232511000.0,0
2015-08-26,2980.7941,3092.0406,2850.7135,2927.288,46669966300.0,0
2015-08-27,2978.0296,3085.4222,2906.4901,3083.5912,40030839800.0,0
2015-08-28,3125.2635,3235.8385,3102.9451,3232.3495,44313692800.0,1
2015-08-31,3203.559,3207.8621,3109.1627,3205.9855,39743138200.0,0
2015-09-01,3157.8318,3180.3312,3053.7377,3166.6239,43243246800.0,0
2015-09-02,3027.6782,3194.4847,3019.0866,3160.167,43817015300.0,0
2015-09-07,3149.3796,3217.5787,3066.3039,3080.4201,29646811400.0,0
2015-09-08,3054.444,3174.7094,3011.117,3170.4522,25541546500.0,0
2015-09-09,3182.5524,3256.7433,3165.6955,3243.0889,37532797800.0,0
2015-09-10,3190.553,3243.2808,3178.9042,3197.8932,27326175900.0,0
2015-09-11,3189.4788,3223.7622,3163.4489,3200.2337,22455782200.0,0
2015-09-14,3221.1654,3229.4818,3049.2298,3114.798,34663115800.0,0
2015-09-15,3043.8047,3081.7028,2983.9203,3005.1722,24919444500.0,0
2015-09-16,2998.0358,3182.9343,2983.5352,3152.2632,27752452400.0,0
2015-09-17,3131.9823,3204.7019,3085.3142,3086.0611,31760289200.0,0
2015-09-18,3100.2796,3122.0478,3070.3355,3097.9172,20917539800.0,0
2015-09-21,3072.0942,3159.8825,3060.8557,3156.5399,23989735400.0,0
2015-09-22,3161.3179,3213.4755,3152.4805,3185.6187,27478615400.0,0
2015-09-23,3137.723,3164.0406,3104.7439,3115.8881,23632267000.0,0
2015-09-24,3126.4906,3151.1646,3109.6911,3142.6869,21288772300.0,0
2015-09-25,3130.8513,3149.9481,3062.9952,3092.347,23626387100.0,0
2015-09-28,3085.5674,3103.0685,3042.3103,3100.7559,15672753000.0,0
2015-09-29,3055.2176,3068.2976,3021.157,3038.1368,16322267300.0,0
2015-09-30,3052.8408,3073.2998,3039.7418,3052.7814,14664244900.0,0
2015-10-08,3156.0747,3172.2814,3133.1266,3143.3573,23427605000.0,0
2015-10-09,3146.6438,3192.7165,3137.7881,3183.1516,23485144500.0,0
2015-10-12,3193.5397,3318.7139,3188.4066,3287.6624,38629471500.0,0
2015-10-13,3262.1559,3298.6259,3253.2486,3293.2301,29715313300.0,0
2015-10-14,3280.0198,3307.3154,3256.2531,3262.4414,29507773900.0,0
2015-10-15,3255.0315,3338.2966,3254.3923,3338.073,31628385100.0,0
2015-10-16,3358.2972,3393.0178,3334.8539,3391.3516,39546057500.0,0
2015-10-19,3401.6272,3423.4021,3355.5661,3386.7003,37811218300.0,0
2015-10-20,3377.5467,3425.5155,3357.8608,3425.3303,31897375800.0,0
2015-10-21,3428.5608,3447.2577,3265.4359,3320.6761,45845542800.0,0
2015-10-22,3292.2908,3373.776,3282.993,3368.7388,32373934100.0,0
2015-10-23,3377.5483,3422.0223,3360.2179,3412.4338,34737285400.0,0
2015-10-26,3448.6487,3457.517,3402.0,3429.5809,36556085300.0,0
2015-10-27,3409.1366,3441.5651,3332.6157,3434.336,32817276800.0,0
2015-10-28,3417.0106,3439.7582,3367.2311,3375.1961,29352328400.0,0
2015-10-29,3387.7743,3411.7144,3362.5094,3387.3154,23567602600.0,0
2015-10-30,3380.2838,3417.2013,3346.5907,3382.5612,24359511800.0,0
2015-11-02,3337.5782,3391.0641,3322.3117,3325.0846,23095112900.0,0
2015-11-03,3330.3163,3346.2749,3302.1835,3316.6954,19289742800.0,0
2015-11-04,3325.6187,3459.6459,3325.6187,3459.6396,33907873000.0,1
2015-11-05,3459.2151,3585.6571,3455.5251,3522.8185,55325494700.0,0
2015-11-06,3514.4356,3596.3821,3508.827,3590.0324,42916703300.0,0
2015-11-09,3588.4983,3673.7595,3588.4983,3646.8811,50301668200.0,0
2015-11-10,3617.396,3669.5325,3607.8909,3640.4853,42974657600.0,0
2015-11-11,3635.0036,3654.8773,3605.6209,3650.2494,36097265100.0,0
2015-11-12,3656.8171,3659.3146,3603.2284,3632.9016,36171760000.0,0
2015-11-13,3600.7639,3632.5562,3564.8093,3580.8388,34587093300.0,0
2015-11-16,3522.4608,3607.6117,3519.4211,3606.9574,27618705700.0,0
2015-11-17,3629.9765,3678.2725,3598.0682,3604.7951,38357546800.0,0
2015-11-18,3605.0606,3617.0688,3558.6968,3568.4676,29758073400.0,0
2015-11-19,3573.776,3618.213,3561.044,3617.062,24791557600.0,0
2015-11-20,3620.7909,3640.5292,3607.9152,3630.4995,31080197200.0,0
2015-11-23,3630.8665,3654.7543,3598.8708,3610.3195,31599747400.0,0
2015-11-24,3602.887,3616.4841,3563.104,3616.1125,24881052400.0,0
2015-11-25,3614.0681,3648.3667,3607.5178,3647.93,27302485700.0,0
2015-11-26,3659.5742,3668.3764,3629.8648,3635.5521,30676158200.0,1
2015-11-27,3616.5441,3621.8965,3412.4272,3436.303,35428752500.0,0
2015-11-30,3433.8551,3470.3708,3327.8115,3445.4048,30419790300.0,0
2015-12-01,3442.4412,3483.4139,3417.545,3456.3085,25239075500.0,0
2015-12-02,3450.278,3538.8465,3427.6613,3536.9051,30149148000.0,1
2015-12-03,3525.7274,3591.73,3517.2303,3584.8237,28111125500.0,0
2015-12-04,3558.1489,3568.9701,3510.4119,3524.992,25173641100.0,0
2015-12-07,3529.8063,3543.9454,3506.6248,3536.9272,20830257900.0,0
2015-12-08,3518.6484,3518.6484,3466.7896,3470.0698,22436731000.0,0
2015-12-09,3462.5827,3495.7017,3454.8794,3472.4394,19569884500.0,0
2015-12-10,3469.8059,3503.6535,3446.273,3455.4951,20042751700.0,0
2015-12-11,3441.5973,3455.5484,3410.9238,3434.5813,18290887800.0,0
2015-12-14,3403.5065,3521.7794,3399.2803,3520.6682,21537462000.0,0
2015-12-15,3518.126,3529.961,3496.854,3510.354,20047134100.0,0
2015-12-16,3522.0908,3538.6893,3506.2909,3516.1867,19348231000.0,0
2015-12-17,3533.628,3583.408,3533.628,3579.999,28385647600.0,0
2015-12-18,3574.94,3614.698,3568.161,3578.964,27370790400.0,0
2015-12-21,3568.581,3651.056,3565.751,3642.472,29984928000.0,0
2015-12-22,3645.99,3652.635,3616.87,3651.767,26117876300.0,0
2015-12-23,3653.282,3684.567,3633.025,3636.089,29820180100.0,0
2015-12-24,3631.313,3640.221,3572.277,3612.485,22778522500.0,0
2015-12-25,3614.054,3635.256,3601.738,3627.914,19845111100.0,0
2015-12-28,3635.769,3641.588,3533.779,3533.779,26998327800.0,0
2015-12-29,3528.395,3564.171,3515.52,3563.736,18255192300.0,0
2015-12-30,3566.731,3573.684,3538.112,3572.876,18788960900.0,0
2015-12-31,3570.467,3580.602,3538.353,3539.182,17696365900.0,0
2016-01-04,3536.589,3538.689,3295.741,3296.258,18441842300.0,0
2016-01-05,3196.651,3328.139,3189.605,3287.711,26688208300.0,0
2016-01-06,3291.195,3362.974,3288.933,3361.84,23888667000.0,0
2016-01-07,3309.657,3309.657,3115.885,3125.002,7056912300.0,0
2016-01-08,3194.625,3235.451,3056.878,3186.412,28644082200.0,0
2016-01-11,3131.853,3166.215,3016.697,3016.704,27164369100.0,0
2016-01-12,3026.159,3047.664,2978.463,3022.861,20765962200.0,0
2016-01-13,3041.107,3059.015,2949.29,2949.597,19428210600.0,1
2016-01-14,2874.049,3012.293,2867.553,3007.649,21290564400.0,0
2016-01-15,2988.0483,3001.7081,2883.8679,2900.9698,19872169700.0,0
2016-01-18,2847.5389,2945.4496,2844.7042,2913.8367,16469969400.0,0
2016-01-19,2914.4078,3012.0684,2906.4038,3007.7393,20527970300.0,0
2016-01-20,2993.014,3016.283,2951.922,2976.694,21650547400.0,0
2016-01-21,2934.391,2998.79,2880.085,2880.482,19167566800.0,0
2016-01-22,2911.112,2931.359,2851.733,2916.562,15981073400.0,0
2016-01-25,2934.078,2955.783,2911.829,2938.515,15303905700.0,0
2016-01-26,2907.718,2911.991,2743.839,2749.785,21083605400.0,0
2016-01-27,2756.082,2768.772,2638.302,2735.558,21572204600.0,0
2016-01-28,2711.158,2740.536,2647.493,2655.661,17112028000.0,0
2016-01-29,2652.854,2755.367,2649.791,2737.6,18667310600.0,0
2016-02-01,2730.984,2735.255,2655.623,2688.854,15638374400.0,0
2016-02-02,2687.982,2755.159,2687.982,2749.57,15807821100.0,0
2016-02-03,2719.574,2746.072,2696.884,2739.247,14839721700.0,0
2016-02-04,2751.432,2793.298,2751.314,2781.023,17038201800.0,0
2016-02-05,2783.076,2790.061,2762.16,2763.492,14118628400.0,0
2016-02-15,2684.961,2760.359,2682.09,2746.196,12926393200.0,0
2016-02-16,2758.579,2840.622,2758.579,2836.571,19596161400.0,0
2016-02-17,2829.764,2868.701,2824.356,2867.338,21690992500.0,0
2016-02-18,2881.777,2893.215,2857.699,2862.893,21920387300.0,0
2016-02-19,2854.904,2872.724,2840.488,2860.021,16339141300.0,0
2016-02-22,2888.598,2933.964,2880.347,2927.175,23217604200.0,0
2016-02-23,2925.708,2928.048,2872.282,2903.331,19974066300.0,0
2016-02-24,2889.885,2929.871,2872.274,2928.896,21341038400.0,0
2016-02-25,2922.237,2922.237,2729.851,2741.245,27028441600.0,0
2016-02-26,2760.058,2784.753,2715.874,2767.21,19111047200.0,0
2016-02-29,2754.814,2755.89,2638.963,2687.979,20741070900.0,0
2016-03-01,2688.38,2747.562,2668.757,2733.17,18720744300.0,0
2016-03-02,2733.767,2852.7,2732.539,2849.681,27096178300.0,0
2016-03-03,2847.331,2878.445,2840.874,2859.758,28747821000.0,0
2016-03-04,2848.538,2880.372,2808.849,2874.147,31249516900.0,0
2016-03-07,2886.64,2911.839,2871.346,2897.34,21746683600.0,0
2016-03-08,2895.666,2902.621,2802.563,2901.387,23348266100.0,0
2016-03-09,2839.411,2863.015,2811.718,2862.556,18335538300.0,0
2016-03-10,2847.567,2863.176,2803.476,2804.726,13897946100.0,0
2016-03-11,2781.6,2815.607,2772.551,2810.307,12724755400.0,0
2016-03-14,2830.084,2889.816,2823.028,2859.499,19481603000.0,0
2016-03-15,2853.978,2865.787,2819.795,2864.368,16338666700.0,0
2016-03-16,2858.709,2881.529,2854.192,2870.43,18649253500.0,0
2016-03-17,2875.411,2921.0,2857.191,2904.832,20029021300.0,0
2016-03-18,2915.518,2971.551,2908.742,2955.15,31333273500.0,0
2016-03-21,2978.455,3028.322,2973.758,3018.802,35240043800.0,0
2016-03-22,3001.63,3019.101,2988.426,2999.363,27037732200.0,0
2016-03-23,2991.169,3012.56,2980.855,3009.96,21697746200.0,0
2016-03-24,2986.801,2998.154,2960.537,2960.97,23700640300.0,0
2016-03-25,2956.2,2981.408,2952.106,2979.434,17507434400.0,0
2016-03-28,2988.01,3008.168,2948.526,2957.82,20202124100.0,0
2016-03-29,2956.705,2962.203,2905.251,2919.832,18296534500.0,0
2016-03-30,2941.218,3001.106,2941.218,3000.645,21037145100.0,0
2016-03-31,3009.367,3023.409,2992.916,3003.915,22041344500.0,0
2016-04-01,2997.088,3009.673,2956.247,3009.53,20654586600.0,0
2016-04-05,3000.938,3057.33,2993.148,3053.065,25673034400.0,0
2016-04-06,3039.745,3059.794,3029.005,3050.592,23226205100.0,0
2016-04-07,3058.339,3062.358,3007.06,3008.42,22091950600.0,0
2016-04-08,2988.2,2996.171,2960.46,2984.958,18790463300.0,0
2016-04-11,3006.909,3048.977,3006.909,3033.957,22001832400.0,1
2016-04-12,3031.301,3036.825,3001.315,3023.646,18271866800.0,0
2016-04-13,3041.358,3097.165,3041.358,3066.638,31000324600.0,0
2016-04-14,3080.09,3086.698,3056.989,3082.362,20823783000.0,0
2016-04-15,3085.026,3089.951,3066.872,3078.117,18961305100.0,0
2016-04-18,3058.463,3058.463,3022.97,3033.66,18330451200.0,0
2016-04-19,3047.133,3054.503,3024.895,3042.823,15653320000.0,0
2016-04-20,3050.381,3055.689,2905.049,2972.584,28314421900.0,0
2016-04-21,2954.37,2990.673,2943.464,2952.891,18940684900.0,0
2016-04-22,2933.035,2960.209,2926.776,2959.24,13721166800.0,0
2016-04-25,2949.973,2954.092,2917.02,2946.67,12585624300.0,0
2016-04-26,2944.716,2965.429,2933.971,2964.7,11771160400.0,0
2016-04-27,2967.19,2976.022,2949.432,2953.671,13086764000.0,0
2016-04-28,2955.742,2959.512,2916.374,2945.589,13866327400.0,0
2016-04-29,2935.376,2950.576,2930.357,2938.324,10931062800.0,0
2016-05-03,2940.392,2993.535,2929.815,2992.643,16870364300.0,0
2016-05-04,2983.027,3004.418,2978.33,2991.272,16540710600.0,0
2016-05-05,2987.022,2999.118,2977.2,2997.842,14483138300.0,0
2016-05-06,2998.402,3003.59,2913.036,2913.248,20679649800.0,0
2016-05-09,2896.162,2896.162,2821.826,2832.113,18037833000.0,0
2016-05-10,2822.327,2845.238,2820.164,2832.591,12082931000.0,0
2016-05-11,2843.545,2857.254,2818.699,2837.037,13579546600.0,0
2016-05-12,2812.108,2839.276,2781.236,2835.862,13633765500.0,0
2016-05-13,2828.462,2850.093,2814.115,2827.109,11431971000.0,0
2016-05-16,2816.775,2851.229,2804.991,2850.862,11465359200.0,0
2016-05-17,2850.926,2860.321,2832.459,2843.684,12336906400.0,0
2016-05-18,2828.178,2828.255,2781.417,2807.514,14048782600.0,0
2016-05-19,2802.315,2829.402,2801.548,2806.906,11159507100.0,0
2016-05-20,2792.888,2825.952,2785.08,2825.483,10870089900.0,0
2016-05-23,2826.312,2848.071,2826.256,2843.645,12047045500.0,0
2016-05-24,2839.682,2839.695,2807.188,2821.666,11145244500.0,0
2016-05-25,2835.0293,2843.165,2807.7488,2815.0863,10352726500.0,0
2016-05-26,2813.543,2827.092,2780.763,2822.443,11476679700.0,0
2016-05-27,2817.968,2832.799,2809.799,2821.046,10984582300.0,0
2016-05-30,2814.651,2830.97,2794.661,2822.451,10631958900.0,0
2016-05-31,2822.593,2917.135,2822.593,2916.616,21526034100.0,0
2016-06-01,2917.154,2929.076,2909.512,2913.508,18838642100.0,0
2016-06-02,2911.219,2925.67,2906.524,2925.229,15971691600.0,0
2016-06-03,2929.788,2945.519,2915.185,2938.682,17202102300.0,0
2016-06-06,2940.994,2945.942,2922.283,2934.098,14199374200.0,0
2016-06-07,2936.282,2938.444,2923.502,2936.045,13298786700.0,0
2016-06-08,2932.376,2937.986,2908.367,2927.159,14304607100.0,0
2016-06-13,2897.273,2911.158,2832.507,2833.071,16925543400.0,0
2016-06-14,2824.229,2843.456,2822.061,2842.189,11975527400.0,0
2016-06-15,2814.693,2894.264,2811.781,2887.21,16667106900.0,0
2016-06-16,2878.402,2887.743,2865.388,2872.817,17388276700.0,0
2016-06-17,2873.009,2900.299,2872.185,2885.105,17147251700.0,0
2016-06-20,2887.636,2891.658,2864.02,2888.809,13657105100.0,0
2016-06-21,2898.384,2919.302,2869.176,2878.558,16435908900.0,0
2016-06-22,2872.734,2905.978,2869.513,2905.55,13059042400.0,0
2016-06-23,2902.398,2904.112,2878.661,2891.96,13613737500.0,0
2016-06-24,2883.759,2899.569,2807.598,2854.286,19084260900.0,0
2016-06-27,2840.559,2895.731,2840.277,2895.703,15669747200.0,0
2016-06-28,2885.011,2913.582,2878.824,2912.557,17387104700.0,0
2016-06-29,2918.534,2933.997,2915.062,2931.592,19321558600.0,0
2016-06-30,2931.481,2938.137,2922.312,2929.606,15446493000.0,0
2016-07-01,2931.802,2944.989,2925.81,2932.476,14124622700.0,0
2016-07-04,2924.293,2992.498,2922.52,2988.604,22201713200.0,0
2016-07-05,2991.752,3010.275,2990.642,3006.392,23520445000.0,0
2016-07-06,2998.521,3017.652,2984.828,3017.292,21237092000.0,0
2016-07-07,3009.353,3024.109,2994.643,3016.847,22268166700.0,0
2016-07-08,3000.326,3001.551,2983.881,2988.094,16898685900.0,0
2016-07-11,2993.749,3022.944,2990.907,2994.917,22433822400.0,0
2016-07-12,2992.52,3049.681,2984.421,3049.381,25948629500.0,0
2016-07-13,3049.513,3069.047,3048.199,3060.689,25365938400.0,0
2016-07-14,3054.975,3057.046,3036.523,3054.018,18019480400.0,0
2016-07-15,3056.682,3062.683,3044.538,3054.296,17286639800.0,0
2016-07-18,3047.637,3058.321,3031.639,3043.564,17749656200.0,0
2016-07-19,3040.226,3043.6,3014.289,3036.598,15536146600.0,0
2016-07-20,3034.714,3042.997,3022.631,3027.9,13824281500.0,0
2016-07-21,3027.604,3053.334,3027.368,3039.009,16376737000.0,0
2016-07-22,3038.118,3039.27,3007.457,3012.816,16201018100.0,0
2016-07-25,3008.094,3027.123,3003.292,3015.828,14420658200.0,0
2016-07-26,3014.04,3050.615,3013.802,3050.166,15669450600.0,0
2016-07-27,3050.368,3057.424,2939.227,2991.999,28016091500.0,0
2016-07-28,2980.501,3003.363,2968.182,2994.323,19056495000.0,0
2016-07-29,2992.536,3000.055,2972.917,2979.339,15010153400.0,0
2016-08-01,2971.949,2972.875,2931.963,2953.385,14740776300.0,0
2016-08-02,2950.08,2971.279,2946.637,2971.279,11546890000.0,0
2016-08-03,2963.215,2981.156,2956.786,2978.461,14114133200.0,0
2016-08-04,2976.41,2982.86,2958.933,2982.426,13393330100.0,0
2016-08-05,2978.778,2991.677,2971.564,2976.696,14185710100.0,0
2016-08-08,2972.625,3004.718,2959.048,3004.277,15572983300.0,0
2016-08-09,3001.306,3025.911,2998.677,3025.681,16999544600.0,0
2016-08-10,3023.472,3033.196,3017.09,3018.746,16467516500.0,0
2016-08-11,3013.678,3038.048,3001.168,3002.638,16187948100.0,0
2016-08-12,3000.273,3051.054,2999.039,3050.667,16817365700.0,0
2016-08-15,3056.484,3137.476,3053.871,3125.195,29761650600.0,0
2016-08-16,3130.533,3140.441,3102.065,3110.037,27832893400.0,0
2016-08-17,3106.991,3114.255,3090.281,3109.555,21383963700.0,0
2016-08-18,3107.753,3125.581,3093.317,3104.114,22935908100.0,0
2016-08-19,3100.391,3113.344,3082.771,3108.102,19434745300.0,0
2016-08-22,3107.381,3112.74,3083.593,3084.805,18538792700.0,0
2016-08-23,3081.572,3101.11,3073.529,3089.706,16136896500.0,0
2016-08-24,3092.02,3097.148,3079.548,3085.88,14570744000.0,0
2016-08-25,3073.444,3073.444,3041.505,3068.329,17403298000.0,0
2016-08-26,3069.85,3087.652,3063.894,3070.309,14966390100.0,0
2016-08-29,3068.46,3074.943,3058.785,3070.027,14450000700.0,0
2016-08-30,3071.44,3082.988,3065.971,3074.677,14043481100.0,0
2016-08-31,3072.916,3087.698,3063.396,3085.491,14136860900.0,0
2016-09-01,3083.961,3088.704,3062.876,3063.305,15519109300.0,0
2016-09-02,3057.495,3072.526,3050.492,3067.352,15044692000.0,0
2016-09-05,3070.707,3085.485,3065.329,3072.095,14496331700.0,0
2016-09-06,3071.055,3095.509,3053.187,3090.713,17290852400.0,0
2016-09-07,3091.329,3105.678,3087.879,3091.928,18695676300.0,0
2016-09-08,3089.953,3096.783,3083.902,3095.954,14588377100.0,0
2016-09-09,3095.427,3101.792,3078.218,3078.855,16069292400.0,0
2016-09-12,3037.507,3040.952,2999.929,3021.977,20601208600.0,0
2016-09-13,3025.035,3029.721,3008.741,3023.51,13538758000.0,0
2016-09-14,3008.904,3017.945,2995.416,3002.849,13341340100.0,0
2016-09-19,3005.323,3026.651,3005.323,3026.051,11922502700.0,0
2016-09-20,3027.172,3027.817,3015.88,3023.0,11892411700.0,0
2016-09-21,3021.576,3032.45,3017.541,3025.874,11572121300.0,0
2016-09-22,3038.422,3054.435,3035.07,3042.313,13930955400.0,0
2016-09-23,3044.786,3046.805,3032.802,3033.896,12559097600.0,0
2016-09-26,3028.243,3028.243,2980.117,2980.43,14433028600.0,0
2016-09-27,2974.593,2998.233,2969.132,2998.172,12170145000.0,0
2016-09-28,3000.695,3000.695,2984.321,2987.858,10462569700.0,0
2016-09-29,2992.168,3009.198,2991.909,2998.483,11321391900.0,0
2016-09-30,2994.251,3009.195,2993.062,3004.703,10133356200.0,0
2016-10-10,3020.457,3048.236,3014.62,3048.143,16005110400.0,0
2016-10-11,3051.622,3066.104,3048.018,3065.25,16727349600.0,0
2016-10-12,3057.316,3060.514,3048.888,3058.498,14249357700.0,0
2016-10-13,3057.972,3064.999,3052.64,3061.346,15475672500.0,0
2016-10-14,3056.993,3064.79,3043.184,3063.809,15537370500.0,0
2016-10-17,3064.691,3068.812,3033.753,3041.166,16373326500.0,0
2016-10-18,3037.404,3084.187,3037.404,3083.875,18204246000.0,0
2016-10-19,3085.749,3096.223,3076.771,3084.719,18247014300.0,0
2016-10-20,3084.908,3089.682,3076.295,3084.458,16069136400.0,0
2016-10-21,3081.389,3101.849,3069.267,3090.941,18738807200.0,0
2016-10-24,3092.047,3137.034,3090.786,3128.247,24052234900.0,0
2016-10-25,3127.968,3132.505,3121.05,3131.939,20338089800.0,0
2016-10-26,3129.838,3129.838,3110.387,3116.312,19166326300.0,0
2016-10-27,3112.603,3114.759,3100.392,3112.35,15800878900.0,0
2016-10-28,3111.704,3128.643,3101.237,3104.27,18177412300.0,0
2016-10-31,3097.188,3102.302,3081.072,3100.492,15150676400.0,0
2016-11-01,3101.664,3122.615,3097.042,3122.436,16023203200.0,0
2016-11-02,3115.729,3118.977,3099.82,3102.733,18272206700.0,0
2016-11-03,3096.765,3140.93,3094.103,3128.936,22298626000.0,0
2016-11-04,3126.349,3141.334,3119.535,3125.317,19768319700.0,0
2016-11-07,3124.892,3139.202,3117.096,3133.333,17941849000.0,0
2016-11-08,3140.944,3156.881,3134.955,3147.888,19084697900.0,0
2016-11-09,3146.078,3146.95,3096.947,3128.37,24111495800.0,0
2016-11-10,3148.544,3172.309,3148.544,3171.282,24419260200.0,0
2016-11-11,3169.401,3202.74,3166.07,3196.044,31085457900.0,0
2016-11-14,3187.709,3221.458,3186.796,3210.371,32960831300.0,0
2016-11-15,3209.955,3214.292,3195.035,3206.986,24088635000.0,0
2016-11-16,3208.497,3210.893,3195.411,3205.057,22176699300.0,0
2016-11-17,3198.499,3211.053,3187.206,3208.453,21420624000.0,0
2016-11-18,3207.193,3212.394,3187.496,3192.856,20982663900.0,0
2016-11-21,3188.496,3229.757,3188.28,3218.148,23065284400.0,0
2016-11-22,3220.983,3249.677,3220.983,3248.352,26163154700.0,0
2016-11-23,3247.945,3262.879,3231.586,3241.137,24995959200.0,0
2016-11-24,3237.428,3257.857,3232.869,3241.736,23232452700.0,0
2016-11-25,3241.243,3262.438,3209.598,3261.938,23392160100.0,0
2016-11-28,3270.047,3288.337,3267.674,3277.0,28155125300.0,0
2016-11-29,3269.234,3301.213,3263.397,3282.924,32083628700.0,0
2016-11-30,3272.142,3277.269,3239.521,3250.034,24357605300.0,0
2016-12-01,3257.027,3279.671,3256.256,3273.309,23775986400.0,0
2016-12-02,3270.121,3279.714,3235.277,3243.843,25956720500.0,0
2016-12-05,3203.784,3219.518,3194.879,3204.709,22301039400.0,0
2016-12-06,3202.029,3215.311,3196.525,3199.647,15757269300.0,0
2016-12-07,3198.475,3222.428,3189.485,3222.242,16907284700.0,0
2016-12-08,3225.55,3228.122,3211.471,3215.366,17071017300.0,0
2016-12-09,3209.34,3244.801,3207.043,3232.883,20402395600.0,0
2016-12-12,3233.666,3245.095,3149.896,3152.97,27470846100.0,0
2016-12-13,3138.988,3162.496,3118.712,3155.037,18516449500.0,0
2016-12-14,3149.377,3170.021,3136.348,3140.531,20135888700.0,0
2016-12-15,3125.757,3138.779,3100.913,3117.677,18999062600.0,0
2016-12-16,3111.515,3128.874,3106.346,3122.982,16498869900.0,0
2016-12-19,3120.6963,3125.284,3110.0817,3118.0846,15416971600.0,0
2016-12-20,3115.8984,3117.0145,3084.7997,3102.8759,15742675900.0,0
2016-12-21,3107.2396,3140.2512,3107.2396,3137.4297,18670660700.0,0
2016-12-22,3132.1558,3143.1685,3126.8872,3139.558,16780499000.0,0
2016-12-23,3134.9292,3138.404,3103.7476,3110.1544,16617676900.0,0
2016-12-26,3095.5787,3122.8812,3068.415,3122.569,15257188100.0,0
2016-12-27,3117.3868,3127.8828,3113.7451,3114.664,14152893900.0,0
2016-12-28,3113.7671,3118.7818,3094.5488,3102.2357,13572708700.0,0
2016-12-29,3095.8447,3111.7994,3087.344,3096.0968,13262329200.0,0
2016-12-30,3097.3454,3108.8393,3089.9894,3103.6373,13326713000.0,0
2017-01-03,3105.3085,3136.4558,3105.3085,3135.9208,14156718700.0,0
2017-01-04,3133.7873,3160.1029,3130.1145,3158.794,16786085000.0,0
2017-01-05,3157.9063,3168.5021,3154.281,3165.4109,17472764500.0,0
2017-01-06,3163.7761,3172.0347,3153.0253,3154.321,18370896600.0,0
2017-01-09,3148.5317,3173.136,3147.7351,3171.2362,17171407500.0,0
2017-01-10,3167.5701,3174.5781,3157.3322,3161.6713,17975921600.0,0
2017-01-11,3156.6856,3167.0288,3136.2667,3136.7535,17836222100.0,0
2017-01-12,3133.6015,3144.9699,3115.9787,3119.2886,14888924000.0,0
2017-01-13,3116.0827,3130.5146,3102.1628,3112.7644,15627421400.0,0
2017-01-16,3104.4924,3105.1423,3044.2912,3103.428,25788599600.0,0
2017-01-17,3087.0295,3108.9072,3072.3384,3108.7746,13615786100.0,0
2017-01-18,3104.7664,3123.7203,3098.5864,3113.0123,13178012800.0,0
2017-01-19,3104.9715,3115.7778,3094.0055,3101.2992,12385142000.0,0
2017-01-20,3095.8185,3125.6599,3095.2147,3123.1389,12236677700.0,0
2017-01-23,3125.4209,3145.8411,3125.4209,3136.7748,13266039200.0,0
2017-01-24,3134.5921,3149.5312,3131.2181,3142.5533,12597388100.0,0
2017-01-25,3137.6462,3151.4723,3133.1911,3149.5547,11207382700.0,0
2017-01-26,3149.2167,3163.1041,3148.9083,3159.166,11387677200.0,0
2017-02-03,3160.0816,3162.6771,3136.013,3140.17,9222473600.0,0
2017-02-06,3143.0931,3158.8433,3135.3869,3156.9838,12719828300.0,0
2017-02-07,3154.4046,3159.544,3140.0356,3153.0878,12833744200.0,0
2017-02-08,3148.086,3167.4465,3132.0333,3166.9818,14492018700.0,0
2017-02-09,3164.6875,3186.838,3162.5744,3183.1794,19164032700.0,0
2017-02-10,3183.0069,3205.049,3182.8021,3196.699,23934891300.0,0
2017-02-13,3198.9946,3219.4072,3198.9946,3216.8394,22019150800.0,0
2017-02-14,3216.137,3219.4047,3205.2853,3217.928,18879808800.0,0
2017-02-15,3215.4639,3235.9977,3206.5606,3212.9857,24150770600.0,0
2017-02-16,3210.3567,3230.2754,3207.7852,3229.6184,21695594200.0,0
2017-02-17,3227.7073,3238.3959,3199.4248,3202.0756,22622817700.0,0
2017-02-20,3198.9633,3241.458,3198.9633,3239.9613,23215209600.0,0
2017-02-21,3242.2226,3254.3355,3239.8775,3253.3257,21167306600.0,0
2017-02-22,3252.6898,3261.3808,3243.8398,3261.2184,20745377600.0,0
2017-02-23,3258.8319,3264.0819,3236.3549,3251.375,20917980000.0,0
2017-02-24,3246.8603,3253.9556,3233.5348,3253.4327,18640636200.0,0
2017-02-27,3249.1945,3251.6543,3224.0884,3228.6602,18258107100.0,0
2017-02-28,3225.9689,3242.679,3225.9689,3241.7331,15124431800.0,0
2017-03-01,3240.0726,3259.9781,3237.8714,3246.9335,19067755000.0,0
2017-03-02,3250.5183,3256.8074,3228.6647,3230.0281,18121507600.0,0
2017-03-03,3219.2019,3221.1553,3206.6127,3218.3118,15708236800.0,0
2017-03-06,3217.3345,3234.6626,3215.067,3233.8657,15609215800.0,0
2017-03-07,3233.0939,3242.6591,3226.8219,3242.4063,16406423500.0,0
2017-03-08,3240.5323,3245.3043,3230.6083,3240.6646,16073138800.0,0
2017-03-09,3233.7007,3233.8749,3205.2794,3216.7457,16737110800.0,0
